title,rating,rating_counts
The Thing,4.5,1
The Thirteenth Floor,3.525,20
The Thomas Crown Affair,3.6315789473684212,19
The Three Burials of Melquiades Estrada,3.9166666666666665,6
The Three Musketeers,3.5037593984962405,133
The Three Stooges,3.75,8
The Tigger Movie,3.2884615384615383,26
The Timber,2.0,2
The Time Machine,1.0,1
The Time Traveler's Wife,2.857142857142857,7
The To Do List,2.6,15
The Tooth Fairy,3.25,2
The Torture Chamber of Dr. Sadism,3.25,4
The Tourist,3.2333333333333334,15
The Town,3.6144578313253013,83
The Toxic Avenger,3.6,5
The Toxic Avenger Part II,3.75,2
The Train,3.3,5
The Transporter Refueled,3.5,7
The Tree of Life,2.857142857142857,7
The Trials Of Darryl Hunt,3.4,5
The Triplets of Belleville,2.625,4
The Trouble with Harry,3.0,4
The True Story of Puss 'n Boots,3.973684210526316,38
The Truman Show,3.592857142857143,70
The Tuxedo,4.120689655172414,29
The Twilight Saga: Breaking Dawn - Part 2,3.95,90
The Twilight Saga: Eclipse,2.1,5
The Twilight Saga: New Moon,4.104166666666667,24
The Ugly Truth,3.7083333333333335,36
The Ultimate Gift,4.0,2
The Unborn,2.625,4
The Untouchables,3.25,4
The Upside of Anger,3.1538461538461537,26
The Usual Suspects,3.5,8
The Valley of Decision,2.6666666666666665,3
The Vatican Exorcisms,3.0,4
The Vatican Tapes,3.0,3
The Veil,2.875,12
The Velocity of Gary,3.625,4
The Verdict,4.103448275862069,29
The Village,3.5,1
The Virgin Suicides,4.0,3
The Virginity Hit,2.9285714285714284,14
The Visit,2.8333333333333335,18
The Visitors,3.0,4
The Visitors II: The Corridors of Time,2.973684210526316,19
The Visual Bible: The Gospel of John,3.0869565217391304,23
The Vow,4.166666666666667,30
The Wackness,3.3333333333333335,3
The Wailing,3.6842105263157894,19
The Walk,3.5833333333333335,30
The Walking Deceased,4.5,2
The Warlords,3.076923076923077,13
The Warrior's Way,3.6153846153846154,13
The Wash,3.75,2
The Watch,3.72,100
The Watcher,3.3636363636363638,22
The Water Diviner,4.0,3
The Waterboy,3.55,10
The Wave,2.5,2
The Way Way Back,3.90625,16
The Way of the Gun,2.625,12
The Wedding Date,3.5454545454545454,11
The Wedding Planner,1.9285714285714286,7
The Wendell Baker Story,4.214285714285714,7
The White Countess,3.4411764705882355,34
The White Ribbon,3.0,4
The Whole Nine Yards,5.0,1
The Whole Ten Yards,3.375,4
The Wicked Lady,2.9444444444444446,9
The Wicked Within,2.1,5
The Widow of Saint-Pierre,5.0,2
The Wild Bunch,3.75,8
The Wild Thornberrys Movie,4.0,6
The Wind That Shakes the Barley,3.3333333333333335,9
The Witch,2.5,2
The Wiz,3.5,15
The Wizard of Oz,1.5,1
The Wolf of Wall Street,4.0,134
The Wolfman,3.3,5
The Wolverine,3.7181818181818183,55
The Woman Chaser,2.5,1
The Woman in Black,3.6176470588235294,17
The Women,3.5,3
The Wood,3.2,5
The Words,3.5,5
The Work and The Story,2.9166666666666665,6
The Work and the Glory,3.25,4
The Work and the Glory II: American Zion,3.3125,8
The World Is Mine,3.5,2
The World Is Not Enough,3.861635220125786,159
The World's End,3.8958333333333335,24
The World's Fastest Indian,2.0833333333333335,6
The Wraith,4.142857142857143,7
The Wrestler,3.9,5
The X Files: I Want to Believe,4.5,1
The Yards,3.3636363636363638,11
The Yellow Handkerchief,2.9074074074074074,27
The Young Messiah,3.619047619047619,21
The Young Unknowns,3.7142857142857144,7
The Young Victoria,3.6666666666666665,3
The Young and Prodigious T.S. Spivet,3.59375,16
There Be Dragons,3.074626865671642,67
There Goes My Baby,2.9285714285714284,7
There Will Be Blood,3.45,10
There's Always Woodstock,2.8333333333333335,3
There's Something About Mary,5.0,1
Theresa Is a Mother,3.6666666666666665,9
They,2.8,5
They Came Together,3.0,3
They Live,3.5,1
They Will Have to Kill Us First,3.2083333333333335,12
Things We Lost in the Fire,2.5,1
Things to Do in Denver When You're Dead,3.5555555555555554,9
Think Like a Man,4.5,2
Think Like a Man Too,2.8333333333333335,15
Thinner,3.4166666666666665,6
Thir13en Ghosts,2.8846153846153846,52
Thirteen,3.227272727272727,11
Thirteen Conversations About One Thing,3.75,4
Thirteen Days,3.828358208955224,134
This Christmas,3.1538461538461537,13
This Is 40,5.0,1
This Is England,2.9166666666666665,6
This Is It,3.24,25
This Is Martin Bonner,2.375,4
This Is Where I Leave You,3.5833333333333335,6
This Is the End,3.76,50
This Means War,3.63953488372093,86
This Thing of Ours,4.1875,8
Thomas and the Magic Railroad,4.269230769230769,13
Thor,4.109550561797753,178
Thor: The Dark World,3.522222222222222,135
Thr3e,2.25,4
Three,3.3,5
Three Kingdoms: Resurrection of the Dragon,3.4375,8
Three Kings,4.25,4
Three Men and a Baby,3.15625,32
Three to Tango,3.6666666666666665,6
Thumbsucker,2.875,8
Thunder and the House of Magic,3.5,2
Thunderball,3.3333333333333335,6
Thunderbirds,2.388888888888889,9
Tidal Wave,3.2777777777777777,18
Tiger Orange,2.1666666666666665,3
Tim and Eric's Billion Dollar Movie,2.5,2
Timber Falls,2.9,5
Time Bandits,4.0,6
Time Changer,3.6666666666666665,3
Time to Choose,2.25,2
Timecop,4.333333333333333,3
Timecrimes,3.607142857142857,14
Timeline,3.248502994011976,167
Tin Can Man,2.5,3
Tin Cup,3.6153846153846154,13
Tinker Tailor Soldier Spy,3.1707317073170733,41
Tiny Furniture,2.3333333333333335,3
Titanic,2.25,2
"To Be Frank, Sinatra at 100",3.525,20
To Die For,3.5,3
To Kill a Mockingbird,2.75,2
To Rome with Love,3.289473684210526,19
To Save A Life,2.6538461538461537,13
To Write Love on Her Arms,3.0833333333333335,12
Tom Jones,2.0,1
Tombstone,3.9342105263157894,38
Tomcats,3.25,6
Tomorrow Never Dies,3.75,2
Tomorrowland,3.3333333333333335,129
Tootsie,3.2096774193548385,31
Top Cat Begins,3.6634615384615383,104
Top Five,3.4,5
Top Gun,3.6666666666666665,3
Top Hat,3.1666666666666665,3
Top Spin,4.0,1
Topaz,1.0,1
Topsy-Turvy,3.5555555555555554,9
Tora! Tora! Tora!,2.75,4
Torn Curtain,3.5,1
Torque,3.6842105263157894,19
Total Recall,2.6666666666666665,3
Touching the Void,2.0,2
Tower Heist,3.4444444444444446,63
Town & Country,3.5492957746478875,71
Toy Story,3.5,3
Toy Story 2,3.94140625,128
Toy Story 3,3.435114503816794,131
Tracker,3.323529411764706,34
Trade,3.5,2
Trade Of Innocents,2.0,2
Trading Places,3.5,1
Traffic,0.5,1
Train,3.75,8
Training Day,3.45,10
Trainspotting,3.5,1
Trainwreck,3.1666666666666665,3
Trance,3.0555555555555554,9
Transamerica,4.1,5
Transcendence,3.2464788732394365,71
Transformers,3.75,4
Transformers: Age of Extinction,2.763157894736842,114
Transformers: Dark of the Moon,2.9375,72
Transformers: Revenge of the Fallen,4.5,1
Transporter 2,3.75,6
Transsiberian,2.85,10
Trapeze,2.6875,16
Trash,4.0,2
Travellers and Magicians,4.0,3
Treachery,3.0,1
Treading Water,3.0,5
Treasure Planet,3.0,15
Trees Lounge,2.5,2
Trekkies,2.9411764705882355,17
Tremors,3.9285714285714284,7
Triangle,2.735294117647059,17
Triple 9,3.8043478260869565,23
Trippin',2.2,5
Troll Hunter,2.1,5
Troop Beverly Hills,3.75,4
Tropic Thunder,2.827272727272727,55
Trouble with the Curve,4.333333333333333,18
Troy,3.35,120
Trucker,3.8,5
True Grit,3.409090909090909,22
True Lies,2.946969696969697,66
True Romance,3.142857142857143,7
Trust,3.8,5
Trust the Man,3.2,10
Truth or Dare,3.6,5
Tsotsi,3.0,2
Tuck Everlasting,3.5,7
Tucker and Dale vs Evil,2.3636363636363638,11
Tumbleweeds,2.7045454545454546,22
Tupac: Resurrection,2.5833333333333335,6
Turbo,4.214765100671141,149
Turbulence,3.7666666666666666,15
Tusk,3.1666666666666665,3
Twilight,2.1666666666666665,3
Twilight Zone: The Movie,3.3076923076923075,13
Twin Falls Idaho,2.2142857142857144,7
Twins,3.5714285714285716,7
Twister,2.7,5
Twixt,2.8933333333333335,75
Two Brothers,3.4615384615384617,13
Two Can Play That Game,4.0,5
Two Evil Eyes,3.727272727272727,11
Two Lovers,4.0,3
Two Lovers and a Bear,2.0,11
Two Weeks Notice,3.0,2
Tycoon,1.8333333333333333,3
U-571,4.166666666666667,3
U.F.O.,3.5,2
U2 3D,2.7,20
UHF,3.0,7
Ulee's Gold,3.625,4
"Ultramarines: A Warhammer 40,000 Movie",2.611111111111111,9
Ultraviolet,2.75,2
UnDivided,2.6666666666666665,9
Unaccompanied Minors,3.357142857142857,14
Unbreakable,3.0128205128205128,39
Unbroken,2.7346938775510203,49
Under Siege 2: Dark Territory,3.5,3
Under the Rainbow,3.927536231884058,69
Under the Same Moon,4.5,2
Under the Skin,3.0,7
Under the Tuscan Sun,3.1041666666666665,24
Underclassman,2.875,4
Undercover Brother,3.142857142857143,7
Underdogs,3.859060402684564,149
Underworld,3.25,6
Underworld: Awakening,3.5161290322580645,31
Underworld: Evolution,4.0,1
Underworld: Rise of the Lycans,3.95,10
Undiscovered,3.7,15
Undisputed,3.4166666666666665,30
Unfaithful,3.375,4
Unfinished Business,3.5625,8
Unforgiven,3.5,19
Unfriended,3.25,2
United 93,4.238095238095238,21
United Passions,3.7857142857142856,7
Universal Soldier: The Return,2.5714285714285716,7
Unknown,3.0806451612903225,31
Unleashed,2.975,20
Unnatural,3.25,2
Unstoppable,3.83203125,128
Unsullied,4.25,4
Untraceable,3.3552631578947367,38
Up,2.475,20
Up Close & Personal,4.278409090909091,88
Up in the Air,3.5217391304347827,23
Urban Legend,3.5,7
Urban Legends: Final Cut,2.3333333333333335,3
Urbania,3.5,6
V for Vendetta,3.8,10
Vaalu,2.9767441860465116,43
Vacation,3.4565217391304346,23
Valentine,4.5,5
Valentine's Day,3.2738095238095237,42
Valiant,3.6315789473684212,19
Valkyrie,3.625,8
Valley of the Heart's Delight,3.0,3
Valley of the Wolves: Iraq,3.1785714285714284,14
Vampire in Brooklyn,3.296875,32
Vampires,3.7051282051282053,39
Vampires Suck,3.3333333333333335,9
Vamps,2.985294117647059,34
Vanity Fair,3.8333333333333335,9
Vantage Point,3.5,3
Varsity Blues,3.1153846153846154,13
Veer-Zaara,2.5,13
VeggieTales: The Pirates Who Don't Do Anything,2.909090909090909,11
Velvet Goldmine,3.357142857142857,7
Vera Drake,3.18,25
Veronica Guerin,3.8389830508474576,59
Veronika Decides to Die,3.75,6
Vertical Limit,3.212962962962963,54
Very Bad Things,3.7,5
Vessel,2.2,5
Vicky Cristina Barcelona,3.75,2
Victor Frankenstein,2.8846153846153846,13
Videodrome,3.625,4
Virgin Territory,3.4545454545454546,11
Virtuosity,3.7884615384615383,52
Volcano,3.176470588235294,51
Volver,2.5,1
W.,3.0,7
WALL·E,4.050872093023256,344
Wag the Dog,3.314814814814815,54
Wah-Wah,3.8,5
Waiting for Guffman,2.5384615384615383,13
Waiting...,3.45,20
Waitress,3.4761904761904763,126
Waking Ned,3.2857142857142856,7
Wal-Mart: The High Cost of Low Price,3.6747967479674797,123
Walk Hard: The Dewey Cox Story,4.2,5
Walk the Line,3.0,1
Walking Tall,3.6956521739130435,23
Walking With Dinosaurs,4.070921985815603,141
Walking and Talking,3.125,16
Wall Street,3.8,5
Wall Street: Money Never Sleeps,2.5,23
Walter,3.5,1
Waltz with Bashir,3.25,2
Wanderlust,3.6666666666666665,21
Wanted,3.6262626262626263,99
War,2.5,3
War Horse,2.375,12
War of the Worlds,2.9,5
"War, Inc.",3.111111111111111,9
WarGames,3.3666666666666667,15
Warcraft,3.7111111111111112,45
Warlock,2.6153846153846154,13
Warlock: The Armageddon,2.5,2
Warm Bodies,3.774193548387097,31
Warrior,2.75,2
Warriors of Virtue,3.5428571428571427,35
Wasabi,3.1875,24
Watchmen,3.1818181818181817,11
Water,1.0,4
Water & Power,3.0,2
Water for Elephants,2.65625,16
Waterloo,3.8068181818181817,44
Waterworld,3.4516129032258065,155
Wayne's World,0.5,1
We Are Marshall,3.298076923076923,52
We Are Your Friends,3.0833333333333335,6
We Bought a Zoo,2.4473684210526314,19
We Have Your Husband,2.2666666666666666,15
We Need to Talk About Kevin,3.0625,8
We Own the Night,3.2666666666666666,15
We Were Soldiers,3.732142857142857,28
We're No Angels,3.0,1
We're the Millers,1.8333333333333333,3
Weekend,3.9375,8
Welcome Home Roscoe Jenkins,3.652173913043478,23
Welcome to Collinwood,3.6842105263157894,19
Welcome to Mooseport,3.272727272727273,11
Welcome to the Dollhouse,4.5,2
Welcome to the Rileys,3.05,10
Welcome to the Sticks,3.7708333333333335,24
Wendy and Lucy,4.5,2
West Side Story,3.8333333333333335,6
Western Religion,3.05,10
Whale Rider,3.6666666666666665,6
What Dreams May Come,3.777310924369748,119
What Happens in Vegas,2.25,4
What Just Happened,3.1,5
What Planet Are You From?,3.3783783783783785,37
What Women Want,2.3333333333333335,3
What a Girl Wants,3.5166666666666666,30
What the #$*! Do We (K)now!?,2.25,2
What to Expect When You're Expecting,3.2771084337349397,83
What's Eating Gilbert Grape,2.0,1
What's Love Got to Do with It,3.1666666666666665,9
What's Your Number?,3.3333333333333335,3
What's the Worst That Could Happen?,3.2333333333333334,15
Whatever It Takes,3.066666666666667,15
Whatever Works,3.4285714285714284,7
When Did You Last See Your Father?,3.8333333333333335,3
When Harry Met Sally...,3.5,10
When a Stranger Calls,2.4615384615384617,13
When the Cat's Away,4.0,4
When the Game Stands Tall,3.0833333333333335,18
When the Lights Went Out,4.5,1
Where the Heart Is,3.0,4
Where the Truth Lies,3.818681318681319,91
Where the Wild Things Are,3.6315789473684212,19
While We're Young,4.0,2
Whip It,3.611111111111111,9
Whiplash,3.125,8
Whipped,3.0,2
White Chicks,3.1016949152542375,59
White Fang,4.277777777777778,18
White House Down,3.1875,56
White Noise,3.5,6
White Noise 2: The Light,4.5,2
White Oleander,3.5833333333333335,6
White Squall,3.5135135135135136,37
Whiteout,3.5,5
Who Killed the Electric Car?,4.0625,8
Who's Your Caddy?,3.3333333333333335,3
Why Did I Get Married Too?,3.738095238095238,21
Why Did I Get Married?,3.4444444444444446,9
Why I Did (Not) Eat My Father,2.75,10
Wicked Blood,3.1666666666666665,3
Wicker Park,3.5,2
Wild,3.4,5
Wild Card,3.423076923076923,13
Wild Grass,3.8333333333333335,18
Wild Hogs,4.152777777777778,36
Wild Target,3.5,2
Willard,3.8461538461538463,26
Willy Wonka & the Chocolate Factory,1.0,3
Wimbledon,4.014705882352941,204
Win a Date with Tad Hamilton!,3.9,15
Wind Walkers,1.5,5
Windsor Drive,2.8333333333333335,3
Windtalkers,3.09375,32
Wing Commander,3.7333333333333334,15
Winged Migration,3.5,5
Winnie Mandela,3.25,32
Winnie the Pooh,3.94,25
Winter Passing,3.75,2
Winter in Wartime,4.75,2
Winter's Bone,2.25,10
Winter's Tale,4.015625,64
Wish I Was Here,3.95,10
Witchboard,3.1666666666666665,3
Without Limits,3.9285714285714284,7
Without Men,3.857142857142857,7
Without a Paddle,3.8421052631578947,19
Witless Protection,2.0,2
Witness,2.7906976744186047,86
Wolf,3.9631147540983607,122
Wolves,3.28,25
Woman Thou Art Loosed,3.25,4
Woman in Gold,3.5,4
Woman on Top,4.125,4
Womb,3.7,25
Won't Back Down,3.8,10
Wonder Boys,3.8095238095238093,21
Wonderland,1.5714285714285714,7
Woo,3.2,5
Woodstock,4.0,3
Wordplay,2.825,20
World Trade Center,2.9,5
World War Z,3.621212121212121,132
World's Greatest Dad,3.0454545454545454,11
Wrath of the Titans,3.6264367816091956,87
Wreck-It Ralph,3.9978991596638656,238
Wristcutters: A Love Story,4.0,7
Wrong Turn,4.083333333333333,6
Wuthering Heights,2.75,4
Wyatt Earp,3.9583333333333335,24
X-Men,3.1315789473684212,19
X-Men Origins: Wolverine,3.75,20
X-Men: Apocalypse,3.5607734806629834,181
X-Men: Days of Future Past,3.9767441860465116,43
X-Men: First Class,3.716292134831461,178
X-Men: The Last Stand,3.0869565217391304,46
X2,3.66,25
Y Tu Mamá También,3.609375,32
Year One,3.8852459016393444,61
Yeh Jawaani Hai Deewani,3.5,4
Yentl,1.8333333333333333,3
Yes,4.157894736842105,19
Yes Man,3.9563106796116503,103
Yesterday Was a Lie,4.333333333333333,3
Yoga Hosers,1.4,5
Yogi Bear,3.9125,80
You Again,4.342105263157895,38
You Can Count on Me,3.8461538461538463,13
You Can't Take It With You,3.6666666666666665,6
You Don't Mess with the Zohan,3.358490566037736,53
You Got Served,3.357142857142857,7
You Kill Me,3.5,4
You Only Live Twice,3.0,1
You Will Meet a Tall Dark Stranger,3.5555555555555554,9
You've Got Mail,2.75,10
Young Adult,3.3076923076923075,13
Young Frankenstein,2.6666666666666665,3
Young Guns,2.9375,8
Young Sherlock Holmes,3.75,16
Your Highness,3.0945945945945947,37
Your Sister's Sister,3.9166666666666665,6
"Yours, Mine and Ours",3.142857142857143,7
Youth in Revolt,3.5294117647058822,17
Z Storm,3.8333333333333335,3
ZMD: Zombies of Mass Destruction,3.185185185185185,27
Zack and Miri Make a Porno,4.214285714285714,7
Zambezia,2.9722222222222223,18
Zathura: A Space Adventure,3.54,25
Zero Dark Thirty,4.0,45
Zero Effect,3.293103448275862,58
Zipper,3.9444444444444446,9
Zodiac,5.0,1
Zombie Hunter,4.5,2
Zombieland,3.388888888888889,9
Zookeeper,3.625,24
Zoolander,3.75,2
Zoolander 2,3.611111111111111,27
Zoom,3.433333333333333,15
Zulu,4.0,20
[REC],2.5,2
[REC]²,2.625,32
eXistenZ,3.8333333333333335,3
xXx,3.25,2
xXx: State of the Union,4.302631578947368,76
Æon Flux,3.9166666666666665,24
